"WBIC","species","surveyYear","county","meanEF_CPEkm","totalFishCaught","totalDistShockedKm","totalHoursSampled","std","N"
1527800,"BLUEGILL",2010,"ONEIDA",41.3212869872121,133,1.242742,1.117,NA,1
1527800,"YELLOW PERCH",2010,"ONEIDA",0.621372736649807,2,1.242742,1.117,NA,1
1528300,"BLACK CRAPPIE",2016,"ONEIDA",0.310686368324903,4,4.970968,3.617,NA,1
1528300,"BLUEGILL",2016,"ONEIDA",0.391464824089378,5,4.970968,3.617,NA,1
1529700,"BLACK CRAPPIE",2010,"ONEIDA",7.53103756819566,60,3.07578645,2.783,NA,1
1529700,"BLUEGILL",2010,"ONEIDA",15.0620751363913,120,3.07578645,2.783,NA,1
1529700,"YELLOW PERCH",2010,"ONEIDA",10.2961462462873,82,3.07578645,2.783,NA,1
1536300,"BLACK CRAPPIE",2014,"ONEIDA",0.335541277790896,9,10.4390328,8.2,NA,1
1536300,"BLUEGILL",2014,"ONEIDA",4.32475424708266,117,10.4390328,8.2,NA,1
1536300,"YELLOW PERCH",2014,"ONEIDA",1.25517292803261,34,10.4390328,8.2,NA,1
1539700,"BLACK CRAPPIE",2002,"VILAS",1.01905128810568,39,14.7886298,9.5,NA,1
1539700,"BLUEGILL",2002,"VILAS",5.16982116892639,198,14.7886298,9.5,NA,1
1539700,"YELLOW PERCH",2002,"VILAS",1.85169075521642,71,14.7886298,9.5,NA,1
1540400,"BLACK CRAPPIE",2002,"VILAS",4.62922688804106,152,12.6759684,8.167,NA,1
1540400,"BLUEGILL",2002,"VILAS",11.4518995364559,376,12.6759684,8.167,NA,1
1540400,"YELLOW PERCH",2002,"VILAS",3.90222078616079,128,12.6759684,8.167,NA,1
1541300,"BLACK CRAPPIE",2015,"VILAS",1.24274547329961,4,1.242742,1.133,NA,1
1541300,"BLUEGILL",2015,"VILAS",104.390619757168,336,1.242742,1.133,NA,1
1541300,"YELLOW PERCH",2015,"VILAS",0.621372736649807,2,1.242742,1.133,NA,1
1542300,"BLACK CRAPPIE",2014,"ONEIDA",1.13711210806915,11,3.728226,3.217,NA,1
1542300,"BLACK CRAPPIE",2015,"ONEIDA",0.180198093628444,9,19.4489123,11.433,NA,1
1542300,"BLUEGILL",2014,"ONEIDA",18.0198093628444,174,3.728226,3.217,NA,1
1542300,"BLUEGILL",2015,"ONEIDA",1.9262554836144,97,19.4489123,11.433,NA,1
1542300,"YELLOW PERCH",2014,"ONEIDA",0.105633365230467,1,3.728226,3.217,NA,1
1542400,"BLACK CRAPPIE",2014,"ONEIDA",0.93205910497471,9,3.728226,3.017,NA,1
1542400,"BLUEGILL",2014,"ONEIDA",27.3404004125915,264,3.728226,3.017,NA,1
1542400,"YELLOW PERCH",2014,"ONEIDA",0.51573937141934,5,3.728226,3.017,NA,1
1542600,"BLACK CRAPPIE",2015,"ONEIDA",1.2924552922316,6,1.78954848,1.567,NA,1
1542600,"BLUEGILL",2015,"ONEIDA",41.855667540731,194,1.78954848,1.567,NA,1
1542600,"YELLOW PERCH",2015,"ONEIDA",0.863708103943231,4,1.78954848,1.567,NA,1
1544800,"BLACK CRAPPIE",2015,"ONEIDA",4.25018951868468,31,2.815432001,3.483,NA,1
1544800,"BLUEGILL",2015,"ONEIDA",20.7103533125381,151,2.815432001,3.483,NA,1
1544800,"YELLOW PERCH",2015,"ONEIDA",0.963127741807201,7,2.815432001,3.483,NA,1
1545300,"BLACK CRAPPIE",1996,"VILAS",0.118060819963463,2,6.428082995,NA,NA,1
1545300,"BLUEGILL",1996,"VILAS",1.37944747536257,23,6.428082995,NA,NA,1
1545300,"YELLOW PERCH",1996,"VILAS",15.7393714193396,262,6.428082995,NA,NA,1
1545600,"BLACK CRAPPIE",2014,"VILAS",1.16818074490164,15,4.96475429,3.567,NA,1
1545600,"BLUEGILL",2014,"VILAS",9.17767532031765,118,4.96475429,3.567,NA,1
1545600,"YELLOW PERCH",2014,"VILAS",2.17480457827432,28,4.96475429,3.567,NA,1
1555500,"BLACK CRAPPIE",2012,"LINCOLN",2.44820858240024,31,4.88397606,4.033,NA,1
1555500,"BLUEGILL",2012,"LINCOLN",23.7177973579231,300,4.88397606,4.033,NA,1
1555500,"YELLOW PERCH",2012,"LINCOLN",0.472243279853853,6,4.88397606,4.033,NA,1
1558400,"BLACK CRAPPIE",2010,"LINCOLN",0.466029552487355,3,2.485484,3.1,NA,1
1558400,"BLACK CRAPPIE",2016,"LINCOLN",7.45647283979768,24,1.242742,1.033,NA,1
1558400,"BLUEGILL",2010,"LINCOLN",41.7873165396995,269,2.485484,3.1,NA,1
1558400,"BLUEGILL",2016,"LINCOLN",79.8463966595002,257,1.242742,1.033,NA,1
1558400,"YELLOW PERCH",2010,"LINCOLN",16.4663775212199,106,2.485484,3.1,NA,1
1558400,"YELLOW PERCH",2016,"LINCOLN",37.2823641989884,120,1.242742,1.033,NA,1
1564400,"BLACK CRAPPIE",2003,"LINCOLN",0.136702002062957,2,5.7166132,5.35,NA,1
1564600,"BLACK CRAPPIE",2010,"LINCOLN",1.64663775212199,8,1.87654042,2.1,NA,1
1564600,"BLUEGILL",2010,"LINCOLN",45.061950861844,219,1.87654042,2.1,NA,1
1564600,"YELLOW PERCH",2010,"LINCOLN",12.3466762772317,60,1.87654042,2.1,NA,1
1569600,"BLACK CRAPPIE",2010,"ONEIDA",0.130488274696459,4,12.1167345,9.2,NA,1
1569600,"BLACK CRAPPIE",2016,"ONEIDA",4.52980725017709,47,4.00784295,3.367,NA,1
1569600,"BLUEGILL",2010,"ONEIDA",2.39228503610176,75,12.1167345,9.2,NA,1
1569600,"BLUEGILL",2016,"ONEIDA",12.7194999192215,132,4.00784295,3.367,NA,1
1569600,"YELLOW PERCH",2010,"ONEIDA",0.540594280885332,17,12.1167345,9.2,NA,1
1569600,"YELLOW PERCH",2016,"ONEIDA",3.95193060509277,41,4.00784295,3.367,NA,1
1569900,"BLACK CRAPPIE",2016,"ONEIDA",28.893832254216,279,3.728226,3.133,NA,1
1569900,"BLUEGILL",2016,"ONEIDA",18.9518684678191,183,3.728226,3.133,NA,1
1569900,"YELLOW PERCH",2016,"ONEIDA",5.07661525842892,49,3.728226,3.133,NA,1
1571300,"BLACK CRAPPIE",2011,"ONEIDA",17.0877502578697,55,1.242742,1.033,NA,1
1571300,"BLUEGILL",2011,"ONEIDA",29.5152049908658,95,1.242742,1.033,NA,1
1571300,"YELLOW PERCH",2011,"ONEIDA",6.52441373482297,21,1.242742,1.033,NA,1
1575700,"YELLOW PERCH",2002,"ONEIDA",0.484670734586849,10,7.9535488,6.4,NA,1
1579900,"BLACK CRAPPIE",2016,"ONEIDA",2.48549094659923,32,4.970968,4.25,NA,1
1579900,"BLUEGILL",2016,"ONEIDA",10.4079933388843,134,4.970968,4.25,NA,1
1579900,"YELLOW PERCH",2016,"ONEIDA",40.3892278822374,520,4.970968,4.25,NA,1
1586800,"BLACK CRAPPIE",2010,"ONEIDA",9.09068313718667,36,1.52857266,1.55,NA,1
1586800,"BLUEGILL",2010,"ONEIDA",69.9665701467682,277,1.52857266,1.55,NA,1
1586800,"YELLOW PERCH",2010,"ONEIDA",3.5356108715374,14,1.52857266,1.55,NA,1
1587600,"YELLOW PERCH",2013,"ONEIDA",9.19631650241714,37,1.5534275,1.35,NA,1
1588200,"BLACK CRAPPIE",2008,"ONEIDA",0.416319733555371,6,5.5302019,4.067,NA,1
1588200,"BLUEGILL",2002,"ONEIDA",0.758074738712764,59,30.1364935,16.883,NA,1
1588200,"BLUEGILL",2008,"ONEIDA",9.84254414853294,141,5.5302019,4.067,NA,1
1588200,"YELLOW PERCH",2002,"ONEIDA",0.242335367293425,19,30.1364935,16.883,NA,1
1588200,"YELLOW PERCH",2008,"ONEIDA",0.347968732523892,5,5.5302019,4.067,NA,1
1589100,"BLUEGILL",2001,"ONEIDA",0.35418245989039,10,10.9361296,8.883,NA,1
1589100,"YELLOW PERCH",2001,"ONEIDA",2.22451439720631,63,10.9361296,8.883,NA,1
1589600,"BLACK CRAPPIE",2016,"ONEIDA",3.19385586638001,50,6.03972612,4.917,NA,1
1589600,"BLUEGILL",2016,"ONEIDA",6.96558837784433,109,6.03972612,4.917,NA,1
1589600,"YELLOW PERCH",2016,"ONEIDA",4.72864652590503,74,6.03972612,4.917,NA,1
1590000,"BLUEGILL",2001,"ONEIDA",16.2488970633924,34,0.8077823,0.65,NA,1
1590000,"YELLOW PERCH",2001,"ONEIDA",0.956914014440702,2,0.8077823,0.65,NA,1
1590400,"BLACK CRAPPIE",2016,"ONEIDA",1.24274547329961,14,4.349597,2.967,NA,1
1590400,"BLUEGILL",2016,"ONEIDA",37.3693563821194,421,4.349597,2.967,NA,1
1590400,"YELLOW PERCH",2016,"ONEIDA",3.72823641989884,42,4.349597,2.967,NA,1
1592400,"BLACK CRAPPIE",2012,"VILAS",0.0248549094659923,1,17.8954848,13.95,NA,1
1592400,"BLACK CRAPPIE",2015,"VILAS",0.0434960915654865,1,9.40755694,6.4,NA,1
1592400,"BLUEGILL",2012,"VILAS",0.646227646115799,30,17.8954848,13.95,NA,1
1592400,"BLUEGILL",2015,"VILAS",2.91423813488759,71,9.40755694,6.4,NA,1
1592400,"YELLOW PERCH",2012,"VILAS",0.0248549094659923,1,17.8954848,13.95,NA,1
1592400,"YELLOW PERCH",2015,"VILAS",0.615159009283309,15,9.40755694,6.4,NA,1
1593800,"BLACK CRAPPIE",2009,"VILAS",1.05633365230467,36,13.12956923,10.683,NA,1
1593800,"BLACK CRAPPIE",2011,"VILAS",0.994196378639691,29,11.248679213,9.483,NA,1
1593800,"BLUEGILL",2009,"VILAS",2.2369418519393,76,13.12956923,10.683,NA,1
1593800,"BLUEGILL",2011,"VILAS",5.80362136030919,169,11.248679213,9.483,NA,1
1593800,"YELLOW PERCH",2011,"VILAS",0.136702002062957,4,11.248679213,9.483,NA,1
1596300,"BLACK CRAPPIE",2015,"VILAS",3.83386978512931,92,9.2584279,6.5,NA,1
1596300,"BLUEGILL",2015,"VILAS",22.642822523519,543,9.2584279,6.5,NA,1
1596300,"YELLOW PERCH",2015,"VILAS",0.664868828215293,16,9.2584279,6.5,NA,1
1598900,"BLACK CRAPPIE",2015,"ONEIDA",4.36203661128164,38,3.36161711,2.783,NA,1
1598900,"BLUEGILL",2015,"ONEIDA",38.1336448481986,332,3.36161711,2.783,NA,1
1598900,"YELLOW PERCH",2015,"ONEIDA",3.56046578100339,31,3.36161711,2.783,NA,1
1599800,"BLACK CRAPPIE",2015,"VILAS",0.621372736649807,1,0.621371,1.067,NA,1
1599800,"BLUEGILL",2015,"VILAS",147.843215231089,238,0.621371,1.067,NA,1
1599800,"YELLOW PERCH",2015,"VILAS",9.3205910497471,15,0.621371,1.067,NA,1
1602300,"BLUEGILL",2001,"VILAS",4.65408179750705,283,23.4878238,NA,NA,1
1602300,"YELLOW PERCH",2001,"VILAS",0.211266730460934,13,23.4878238,NA,NA,1
1605800,"BLACK CRAPPIE",2016,"ONEIDA",0.540594280885332,3,2.14372995,1.95,NA,1
1605800,"BLUEGILL",2008,"ONEIDA",7.55589247766165,45,2.2990727,1.667,NA,1
1605800,"BLUEGILL",2016,"ONEIDA",10.9858699839686,61,2.14372995,1.95,NA,1
1605800,"YELLOW PERCH",2008,"ONEIDA",3.8649384219618,23,2.2990727,1.667,NA,1
1605800,"YELLOW PERCH",2016,"ONEIDA",1.26138665539911,7,2.14372995,1.95,NA,1
1609900,"BLACK CRAPPIE",2008,"ONEIDA",1.47265338586004,5,1.31109281,1.267,NA,1
1609900,"BLACK CRAPPIE",2016,"ONEIDA",2.83967340648962,10,1.36080249,1.067,NA,1
1609900,"BLUEGILL",2008,"ONEIDA",46.2363453341121,157,1.31109281,1.267,NA,1
1609900,"BLUEGILL",2016,"ONEIDA",39.7243590540221,140,1.36080249,1.067,NA,1
1609900,"YELLOW PERCH",2008,"ONEIDA",13.2538804727404,45,1.31109281,1.267,NA,1
1609900,"YELLOW PERCH",2016,"ONEIDA",2.83967340648962,10,1.36080249,1.067,NA,1
1618100,"BLACK CRAPPIE",2014,"ONEIDA",1.75848484471895,17,3.728226,2.933,NA,1
1618100,"BLUEGILL",2014,"ONEIDA",1.24274547329961,12,3.728226,2.933,NA,1
1618100,"YELLOW PERCH",2014,"ONEIDA",11.6010289932519,112,3.728226,2.933,NA,1
1619700,"BLACK CRAPPIE",2010,"VILAS",1.76469857208545,55,12.03595627,9.217,NA,1
1619700,"BLUEGILL",2010,"VILAS",11.2592739880945,351,12.03595627,9.217,NA,1
1757200,"BLACK CRAPPIE",2009,"TAYLOR",17.4481464451266,40,0.884832304,0.767,NA,1
1757200,"BLUEGILL",2009,"TAYLOR",70.6687213391825,162,0.884832304,0.767,NA,1
1757200,"YELLOW PERCH",2009,"TAYLOR",3.49211477997191,8,0.884832304,0.767,NA,1
1762700,"BLACK CRAPPIE",2005,"TAYLOR",0.994196378639691,4,1.5534275,0.85,NA,1
1762700,"BLACK CRAPPIE",2016,"TAYLOR",1.25517292803261,5,1.54100008,1.233,NA,1
1762700,"BLUEGILL",2005,"TAYLOR",30.3229895485106,122,1.5534275,0.85,NA,1
1762700,"BLUEGILL",2016,"TAYLOR",41.5946909913381,166,1.54100008,1.233,NA,1
1764000,"BLACK CRAPPIE",2008,"TAYLOR",18.2124349112058,57,1.208566595,1,NA,1
1764000,"BLUEGILL",2008,"TAYLOR",99.693041868095,312,1.208566595,1,NA,1
1764000,"YELLOW PERCH",2008,"TAYLOR",4.15698360818721,13,1.208566595,1,NA,1
1764500,"BLACK CRAPPIE",2013,"TAYLOR",1.31109647433109,4,1.1806049,0.917,NA,1
1764500,"BLUEGILL",2013,"TAYLOR",43.1667640150621,132,1.1806049,0.917,NA,1
1764500,"YELLOW PERCH",2013,"TAYLOR",7.84793766388706,24,1.1806049,0.917,NA,1
1766600,"BLACK CRAPPIE",2013,"TAYLOR",5.76633899611021,9,0.60272987,0.467,NA,1
1766600,"BLUEGILL",2013,"TAYLOR",14.0927336672176,22,0.60272987,0.467,NA,1
1766600,"YELLOW PERCH",2013,"TAYLOR",0.640013918749301,1,0.60272987,0.467,NA,1
1832800,"BLACK CRAPPIE",2007,"BARRON",0.347968732523892,1,1.1184678,0.8,NA,1
1832800,"BLACK CRAPPIE",2008,"BARRON",0.248549094659923,1,1.5534275,0.817,NA,1
1832800,"BLUEGILL",2008,"BARRON",96.43704872805,388,1.5534275,0.817,NA,1
1833000,"BLACK CRAPPIE",2012,"RUSK",11.9489977257758,15,0.48466938,0.483,NA,1
1833000,"BLUEGILL",2012,"RUSK",79.6661985658717,100,0.48466938,0.483,NA,1
1833000,"YELLOW PERCH",2012,"RUSK",0.795357102911753,1,0.48466938,0.483,NA,1
1835100,"BLACK CRAPPIE",2015,"BARRON",1.67149266158798,6,1.38565733,1.033,NA,1
1835100,"BLUEGILL",2015,"BARRON",46.8142219791964,168,1.38565733,1.033,NA,1
1835100,"YELLOW PERCH",2015,"BARRON",1.39187493009557,5,1.38565733,1.033,NA,1
1835700,"BLACK CRAPPIE",2011,"SAWYER",2.75889495072514,10,1.39808475,1.5,NA,1
1835700,"BLUEGILL",2011,"SAWYER",111.573688592839,404,1.39808475,1.5,NA,1
1835700,"YELLOW PERCH",2011,"SAWYER",0.273404004125915,1,1.39808475,1.5,NA,1
1836700,"BLACK CRAPPIE",2002,"RUSK",1.24274547329961,1,0.3106855,0.2,NA,1
1836700,"BLACK CRAPPIE",2012,"RUSK",0.944486559707706,3,1.23031458,1.367,NA,1
1836700,"BLUEGILL",1995,"RUSK",38.7612313122149,131,1.3048791,0.7,NA,1
1836700,"BLUEGILL",2002,"RUSK",111.225719860315,179,0.621371,0.5,53.6039788390016,2
1836700,"BLUEGILL",2012,"RUSK",41.7376067207675,133,1.23031458,1.367,NA,1
1836700,"YELLOW PERCH",1995,"RUSK",5.03311916686343,17,1.3048791,0.7,NA,1
1836700,"YELLOW PERCH",2002,"RUSK",13.6702002062957,22,0.621371,0.5,3.51501500583617,2
1836700,"YELLOW PERCH",2012,"RUSK",8.15862403221196,26,1.23031458,1.367,NA,1
1837100,"BLACK CRAPPIE",2016,"IRON",2.2617967614053,2,0.34175405,0.233,NA,1
1838600,"BLACK CRAPPIE",2012,"ASHLAND",1.9138280288814,2,0.40389115,0.3,NA,1
1838600,"YELLOW PERCH",2012,"ASHLAND",54.4881752768216,57,0.40389115,0.3,NA,1
1841300,"BLACK CRAPPIE",2016,"SAWYER",1.42294356692806,4,1.08739925,1,NA,1
1841300,"BLUEGILL",2016,"SAWYER",30.1800738190811,85,1.08739925,1,NA,1
1841300,"YELLOW PERCH",2016,"SAWYER",0.70836491978078,2,1.08739925,1,NA,1
1843500,"BLUEGILL",2008,"VILAS",2.16859085090783,26,4.62921395,4.1,NA,1
1844100,"YELLOW PERCH",2010,"IRON",7.45647283979768,12,0.621371,0.6,NA,1
1844300,"YELLOW PERCH",2016,"IRON",34.6539575229597,29,0.32311292,0.217,NA,1
1844700,"BLUEGILL",2008,"VILAS",6.79160401158239,48,2.72781869,2.383,NA,1
1848400,"BLACK CRAPPIE",2011,"WASHBURN",4.47388370387861,18,1.5534275,1.083,NA,1
1848400,"BLUEGILL",2011,"WASHBURN",95.4428523494103,384,1.5534275,1.083,NA,1
1848400,"YELLOW PERCH",2011,"WASHBURN",25.600556749972,103,1.5534275,1.083,NA,1
1849500,"BLACK CRAPPIE",2001,"IRON",2.79617731492413,9,1.242742,0.6,NA,1
1849500,"YELLOW PERCH",2001,"IRON",8.07784557644749,26,1.242742,0.6,NA,1
1852000,"BLUEGILL",2013,"SAWYER",68.8294580386991,144,0.8077823,0.75,NA,1
1852500,"BLACK CRAPPIE",2012,"WASHBURN",0.285831458858911,1,1.36080249,0.95,NA,1
1852500,"BLUEGILL",2012,"WASHBURN",21.5616339617483,76,1.36080249,0.95,NA,1
1854400,"BLACK CRAPPIE",2014,"CHIPPEWA",6.21372736649807,13,0.8077823,0.7,NA,1
1855100,"BLACK CRAPPIE",2008,"CHIPPEWA",0.776715920812258,2,0.9941936,1.517,NA,1
1855100,"BLUEGILL",2008,"CHIPPEWA",24.8549094659923,64,0.9941936,1.517,NA,1
1855100,"YELLOW PERCH",2008,"CHIPPEWA",1.9448966657139,5,0.9941936,1.517,NA,1
1859400,"BLACK CRAPPIE",2010,"PRICE",0.441174643021363,1,0.877375852,1.033,NA,1
1859400,"BLUEGILL",2010,"PRICE",47.0876259833224,107,0.877375852,1.033,NA,1
1859400,"YELLOW PERCH",2010,"PRICE",18.0446642723104,41,0.877375852,1.033,NA,1
1861400,"BLUEGILL",2015,"BARRON",32.9824648613717,69,0.8077823,0.55,NA,1
1861400,"YELLOW PERCH",2015,"BARRON",2.39228503610176,5,0.8077823,0.55,NA,1
1864000,"BLACK CRAPPIE",2014,"BARRON",0.416319733555371,2,1.864113,1.483,NA,1
1864000,"BLUEGILL",2014,"BARRON",3.10686368324903,15,1.864113,1.483,NA,1
1864000,"YELLOW PERCH",2014,"BARRON",5.17603489629289,25,1.864113,1.483,NA,1
1864200,"BLACK CRAPPIE",2015,"WASHBURN",1.52236320479203,6,1.52235895,1.183,NA,1
1864200,"BLUEGILL",2015,"WASHBURN",23.8420719052531,94,1.52235895,1.183,NA,1
1864200,"YELLOW PERCH",2015,"WASHBURN",3.29948923161047,13,1.52235895,1.183,NA,1
1868900,"BLUEGILL",2001,"IRON",8.49416531000286,41,1.864113,1.5,NA,1
1868900,"BLUEGILL",2010,"IRON",3.41755005157394,11,1.242742,1.1,NA,1
1868900,"YELLOW PERCH",2001,"IRON",3.72823641989884,18,1.864113,1.5,NA,1
1868900,"YELLOW PERCH",2010,"IRON",1.55343184162452,5,1.242742,1.1,NA,1
1871700,"BLACK CRAPPIE",2016,"IRON",2.39228503610176,3,0.48466938,0.367,NA,1
1871700,"BLUEGILL",2016,"IRON",19.1196391067146,24,0.48466938,0.367,NA,1
1871700,"YELLOW PERCH",2016,"IRON",3.18764213901351,4,0.48466938,0.367,NA,1
1871800,"BLACK CRAPPIE",2009,"VILAS",0.441174643021363,1,0.8699194,0.95,NA,1
1871800,"BLUEGILL",2009,"VILAS",1.32973765643059,3,0.8699194,0.95,NA,1
1873100,"BLUEGILL",2012,"SAWYER",26.0417313929934,44,0.65243955,0.583,NA,1
1873100,"YELLOW PERCH",2012,"SAWYER",2.36743012663576,4,0.65243955,0.583,NA,1
1875900,"BLACK CRAPPIE",2000,"RUSK",24.8549094659923,100,1.5534275,1.3,NA,1
1875900,"BLACK CRAPPIE",2013,"RUSK",6.52441373482297,21,1.242742,0.867,NA,1
1875900,"BLUEGILL",2000,"RUSK",52.9409571625635,213,1.5534275,1.3,NA,1
1875900,"BLUEGILL",2013,"RUSK",32.000695937465,103,1.242742,0.867,NA,1
1875900,"YELLOW PERCH",2000,"RUSK",22.0307703779189,185,3.728226,3.1,24.3810228342311,2
1875900,"YELLOW PERCH",2013,"RUSK",2.79617731492413,9,1.242742,0.867,NA,1
1879300,"BLACK CRAPPIE",2014,"CHIPPEWA",0.503311916686343,3,2.2990727,1.25,NA,1
1880600,"BLACK CRAPPIE",2015,"WASHBURN",3.65367169150086,16,1.69012912,1.167,NA,1
1880600,"BLUEGILL",2015,"WASHBURN",39.2956118657338,172,1.69012912,1.167,NA,1
1881100,"BLUEGILL",2009,"BARRON",1.02526501547218,19,7.1457665,4.583,NA,1
1881100,"YELLOW PERCH",2009,"BARRON",0.217480457827432,4,7.1457665,4.583,NA,1
1882500,"BLACK CRAPPIE",2002,"WASHBURN",0.310686368324903,5,6.21371,4.55,0.0878753751459042,2
1882500,"BLACK CRAPPIE",2008,"WASHBURN",1.03769247020518,10,3.728226,2.467,NA,1
1882500,"BLUEGILL",2002,"WASHBURN",37.1580896516584,598,6.21371,4.55,6.32702701050511,2
1882500,"BLUEGILL",2008,"WASHBURN",33.9704475126449,328,3.728226,2.467,NA,1
1882500,"YELLOW PERCH",2002,"WASHBURN",0.310686368324903,5,6.21371,4.55,0.263626125437713,2
1884100,"BLUEGILL",2010,"WASHBURN",52.6613394310711,339,2.485484,1.733,NA,1
2045000,"BLUEGILL",2007,"VILAS",36.0831148172543,144,1.54100008,0.8,NA,1
2045000,"YELLOW PERCH",2007,"VILAS",2.2555830340388,9,1.54100008,0.8,NA,1
2046500,"BLACK CRAPPIE",2011,"SAWYER",0.391464824089378,1,0.9941936,0.85,NA,1
2046500,"BLUEGILL",2011,"SAWYER",15.9257832403345,41,0.9941936,0.85,NA,1
2046500,"YELLOW PERCH",2011,"SAWYER",6.60519219058745,17,0.9941936,0.85,NA,1
2046600,"BLACK CRAPPIE",2016,"SAWYER",0.894776740775722,13,5.592339,4,NA,1
2046600,"BLUEGILL",2012,"SAWYER",27.0297140442666,174,2.485484,2.95,NA,1
2046600,"YELLOW PERCH",2012,"SAWYER",12.1167683646712,78,2.485484,2.95,NA,1
2079000,"BLACK CRAPPIE",2008,"BARRON",2.48549094659923,11,1.70877025,1.267,NA,1
2079000,"BLUEGILL",2008,"BARRON",42.0296519069929,186,1.70877025,1.267,NA,1
2079000,"YELLOW PERCH",2008,"BARRON",0.453602097754359,2,1.70877025,1.267,NA,1
2079100,"BLACK CRAPPIE",2009,"BARRON",27.6138044167174,40,0.5592339,0.433,NA,1
2079100,"BLUEGILL",2009,"BARRON",1.37944747536257,2,0.5592339,0.433,NA,1
2079100,"YELLOW PERCH",2009,"BARRON",29.6891893571278,43,0.5592339,0.433,NA,1
2079400,"BLACK CRAPPIE",2009,"POLK",26.7438825854077,68,0.98176618,0.667,NA,1
2079400,"BLUEGILL",2009,"POLK",52.3071569711807,133,0.98176618,0.667,NA,1
2079400,"YELLOW PERCH",2009,"POLK",4.72243279853853,12,0.98176618,0.667,NA,1
2079700,"BLACK CRAPPIE",2011,"BARRON",4.41796015758013,27,2.3612098,1.333,NA,1
2079700,"BLUEGILL",2011,"BARRON",23.8731405420856,146,2.3612098,1.333,NA,1
2079700,"YELLOW PERCH",2011,"BARRON",13.2476667453739,81,2.3612098,1.333,NA,1
2079800,"BLACK CRAPPIE",2011,"BARRON",0.776715920812258,6,2.9825808,1.883,NA,1
2079800,"BLUEGILL",2011,"BARRON",24.2086818198765,187,2.9825808,1.883,NA,1
2079800,"YELLOW PERCH",2011,"BARRON",4.39931897548063,34,2.9825808,1.883,NA,1
2081200,"BLACK CRAPPIE",2013,"BARRON",0.857494376576733,11,4.970968,3.083,NA,1
2081200,"BLUEGILL",2013,"BARRON",19.4986764760709,251,4.970968,3.083,NA,1
2081200,"YELLOW PERCH",2013,"BARRON",2.72161258652615,35,4.970968,3.083,NA,1
2089500,"BLACK CRAPPIE",2012,"BARRON",21.5927025985808,139,2.485484,1.417,NA,1
2089500,"BLUEGILL",2012,"BARRON",19.4178980203065,125,2.485484,1.417,NA,1
2089500,"YELLOW PERCH",2012,"BARRON",4.815638709036,31,2.485484,1.417,NA,1
2090900,"BLACK CRAPPIE",2011,"RUSK",0.640013918749301,2,1.21167345,1.217,NA,1
2090900,"BLUEGILL",2011,"RUSK",23.2641952601688,73,1.21167345,1.217,NA,1
2090900,"YELLOW PERCH",2011,"RUSK",0.316900095691401,1,1.21167345,1.217,NA,1
2092500,"BLACK CRAPPIE",2016,"CHIPPEWA",4.43660133967962,20,1.7398388,1.7,NA,1
2092500,"BLUEGILL",2016,"CHIPPEWA",21.5243515975493,97,1.7398388,1.7,NA,1
2092500,"YELLOW PERCH",2016,"CHIPPEWA",1.99460648464588,9,1.7398388,1.7,NA,1
2094000,"BLACK CRAPPIE",2012,"BARRON",5.12632507736091,33,2.485484,1.4,NA,1
2094000,"BLUEGILL",2012,"BARRON",18.9518684678191,122,2.485484,1.4,NA,1
2094000,"YELLOW PERCH",2012,"BARRON",5.28166826152336,34,2.485484,1.4,NA,1
2094100,"BLACK CRAPPIE",2012,"BARRON",3.49832850733841,45,4.970968,2.967,NA,1
2094100,"BLUEGILL",2012,"BARRON",14.1362297587831,182,4.970968,2.967,NA,1
2094100,"YELLOW PERCH",2012,"BARRON",2.72161258652615,35,4.970968,2.967,NA,1
2094300,"BLACK CRAPPIE",2012,"BARRON",8.59358494786683,83,3.728226,2.55,NA,1
2094300,"BLUEGILL",2012,"BARRON",16.7770638895448,162,3.728226,2.55,NA,1
2094300,"YELLOW PERCH",2012,"BARRON",7.04015310624231,68,3.728226,2.55,NA,1
2094600,"BLACK CRAPPIE",2012,"BARRON",9.47593423390955,61,2.485484,1.55,NA,1
2094600,"BLUEGILL",2012,"BARRON",24.07819354518,155,2.485484,1.55,NA,1
2094600,"YELLOW PERCH",2012,"BARRON",5.43701144568581,35,2.485484,1.55,NA,1
2097100,"BLACK CRAPPIE",2016,"BARRON",0.155343184162452,1,2.485484,1.467,NA,1
2097100,"YELLOW PERCH",2016,"BARRON",1.08740228913716,7,2.485484,1.467,NA,1
2098000,"BLACK CRAPPIE",2010,"BARRON",1.35459256589658,42,11.95517804,9.133,NA,1
2098000,"BLUEGILL",2010,"BARRON",7.78580039022208,241,11.95517804,9.133,NA,1
2098000,"YELLOW PERCH",2010,"BARRON",0.51573937141934,16,11.95517804,9.133,NA,1
2098200,"BLUEGILL",2010,"BARRON",63.3800191382803,306,1.864113,1.1,NA,1
2098200,"YELLOW PERCH",2010,"BARRON",5.7974076329427,28,1.864113,1.1,NA,1
2099900,"BLACK CRAPPIE",2015,"BARRON",0.298258913591907,1,1.3048791,0.8,NA,1
2099900,"BLUEGILL",2015,"BARRON",57.4024134117091,194,1.3048791,0.8,NA,1
2099900,"YELLOW PERCH",2015,"BARRON",2.66568904022767,9,1.3048791,0.8,NA,1
2100300,"BLACK CRAPPIE",2009,"BARRON",1.96353784781339,12,2.3612098,1.767,NA,1
